cluster,key word,response,processed response
0,versu,My program it seems like my professors stress memorization verses learning and understanding concepts. I want more group projects and interactive learning versus more lectures and presentations. ,program seem like professor stress memor vers learn understand concept want group project interact learn versu lectur present
0,day,Time of day,time day
0,viewpoint,Consult with my professors more to gain a better understanding of their viewpoints and perspectives.,consult professor gain better understand viewpoint perspect
0,go,the way professors go about teaching,way professor go teach
0,true,"Less of a focus on grades (i.e. you\'re not trying to just ""collect points"" but true learning and those that demonstrate effort and progress get A\'s. ",less focu grade ie your tri collect point true learn demonstr effort progress get
0,lesson,I wish lessons were less of just reading from a presentation.,wish lesson less read present
0,faculti,I would require all faculty to record or post notes for slow notetakers or people who just need a day off. ,would requir faculti record post note slow notetak peopl need day
0,timefil,Less wasted time/filler time,less wast timefil time
0,undestand,"The way some professors teach, because I don’t really Undestand them, but overall it’s great",way professor teach don’t realli undestand overal it’ great
0,sheetspap,The amount of sheets/paper work we recieve. It hinders my learning and can often confuse me more.,amount sheetspap work reciev hinder learn often confus
0,experi,more personalized and practical experiences,person practic experi
1,amount,The amount of Information in one lecture ,amount inform one lectur
1,revis,Record lectures live so people can revise for revision and then engage in the class rather than type mass notes,record lectur live peopl revis revis engag class rather type mass note
1,attend,"I would make sure they are all recorded. Some teachers don’t record classes or lectures as an incentive to make students attend (at my uni anyway) and I think this is a really inconsiderate policy, because it doesn’t account for when students actually have other things on and can’t attend.  ",would make sure record teacher don’t record class lectur incent make student attend uni anyway think realli inconsider polici doesn’t account student actual thing can’t attend
1,youtub,I’m happy with how my university designs lectures and tutorials. if there was one thing to change it would be to have less irrelevant YouTube clips played throughout lectures. ,i’m happi univers design lectur tutori one thing chang would less irrelev youtub clip play throughout lectur
